,Topic_Perc_Contrib,readability,richness,objectivity,Review Useful,text
12182,0.3897,13.36,5.0,0.5083333333333333,0,"['outstanding', 'experience', 'professional', 'friendly', 'staff']"
12183,0.3952,6.42,67.79439252336448,0.15000000000000002,0,"['speak', 'exceptional', 'artistry', 'level', 'work', 'humanity', 'care', 'receive', 'staff', 'rarity', 'field', 'feel', 'fortunate', 'surgeon', 'recommend', 'trust']"
12184,0.359,6.57,40.319999999999986,1.0,0,"['breast', 'rhinoplasty']"
12185,0.4437,7.87,72.40772693173294,0.5583333333333333,0,"['incredibly_skilled', 'surgeon', 'artist', 'work', 'meticulous', 'attention', 'detail', 'exactly', 'believe', 'set', 'surgeon', 'listen', 'respected', 'ask', 'give', 'realistic', 'idea', 'outcome', 'upper', 'eye', 'able', 'return', 'work', 'look', 'rest', 'refreshed', 'staff', 'take', 'care', 'walk', 'process', 'consult', 'post_operative', 'period', 'share', 'gift', 'patient', 'truly', 'exceptional', 'experience']"
12186,0.4752,7.72,109.61439808481533,0.58125,0,"['cosmetic', 'see', 'arrk', 'office', 'doubt', 'mind', 'physician', 'surgeon', 'incredibly', 'gift', 'artist', 'combination', 'skill', 'want', 'operate', 'eye', 'thrill', 'result', 'upper', 'lower_eyelid', 'recently', 'entire_process', 'seem', 'effortless', 'care', 'professional', 'way', 'bruise', 'swell', 'minimal', 'extremely', 'thoughtful', 'pre', 'surgery', 'consultation', 'follow', 'go', 'expectation', 'imagine', 'staff', 'professional', 'considerate', 'well', 'attune', 'patient', 'experience', 'forever_grateful', 'incredible', 'work', 'eye', 'continue', 'recommend', 'friend', 'family', 'look', 'well']"
12187,0.3805,7.53,94.27478260869567,0.3187500000000001,0,"['true_artist', 'absolutely', 'thrill', 'result', 'manner', 'thoughtfulness', 'couple', 'ability', 'calm', 'initial', 'anxiety', 'honestly', 'ask', 'procedure', 'better', 'give', 'natural', 'look', 'hope', 'put', 'office', 'staff', 'extremely', 'courteous', 'helpful', 'office', 'post', 'surgery', 'wonderful']"
12188,0.3982,8.67,83.21952681757034,0.47,0,"['excellent', 'surgeon', 'amazing', 'result', 'previously', 'lift', 'liposuction', 'upper', 'low', 'eye', 'extremely', 'result', 'recently', 'result', 'exceed', 'expectation', 'office', 'staff', 'nurse', 'helpful', 'available', 'kind', 'clearly', 'communicate', 'question', 'answer', 'recovery', 'uneventful', 'care', 'compassionate', 'surgeon', 'highly_recommend', 'agree']"
12189,0.3976,8.06,83.00600000000001,0.4125,0,"['surgeon', 'area', 'outstanding', 'credential', 'set', 'apart', 'professionalism', 'understand', 'true', 'knowledge', 'artistry', 'addition', 'staff', 'incredibly', 'professional', 'qualify', 'extremely', 'result', 'rhinoplasty', 'augmentation', 'lipo', 'result', 'look', 'better', 'natural', 'hesitate', 'recommend', 'staff']"
12190,0.4908,8.04,98.0,0.18999999999999995,0,"['truly', 'unparalleled', 'brilliance', 'expertise', 'world', 'take', 'craft', 'height', 'perfection', 'esteem', 'masterful', 'surgeon', 'exquisite', 'artist', 'operate', 'high', 'integrity', 'fuel', 'remarkable', 'wisdom', 'gentle', 'genius', 'know', 'masterful', 'hand', 'gift', 'precise', 'eye', 'result', 'impeccable', 'care', 'true', 'craftsman', 'blessing']"
12191,0.379,7.09,90.71999999999997,0.75,0,"['face', 'need', 'require', 'nurse', 'home', 'afterwards', 'look', 'exactly', 'start', 'shrug', 'shoulder']"
12192,0.3469,5.41,63.00000000000002,1.0,0,"['wzited', 'office', 'doctor']"
12193,0.3847,8.71,111.99999999999991,0.375,0,"['professional', 'attentive', 'thorough', 'staff', 'friendly', 'reassure', 'pleased', 'result']"
12194,0.4107,8.36,82.53277719980991,0.3545454545454546,0,"['much', 'time', 'deliberation', 'decide', 'due', 'diligence', 'make', 'appointment', 'meet', 'covet', 'respected', 'plastic_surgeon', 'meeting', 'consultation', 'book', 'surgery', 'warm', 'kind', 'clearly', 'brilliant', 'importantly', 'make', 'feel_comfortable', 'confident', 'office', 'staff', 'kind', 'considerate', 'always', 'accessible', 'competent', 'answering_question', 'procedure', 'recovery', 'uneventful', 'result', 'exactly', 'want', 'believe', 'advice', 'consideration', 'hope', 'achieve', 'result', 'satisfaction', 'consider', 'rave', 'friend', 'feel', 'advantage', 'consider', 'surgical', 'procedure']"
12195,0.3506,5.65,55.076388888888886,0.25,0,"['make', 'decision', 'man', 'staff', 'make', 'amazing', 'experience', 'fashion', 'field', 'tell', 'associate', 'good', 'give', 'name', 'people', 'recommend']"
12196,0.4742,6.48,110.16074115131839,0.36979166666666663,0,"['surgeon', 'look', 'feel', 'wonderful', 'breast', 'soft', 'body', 'tell', 'keep', 'ask', 'come', 'back', 'vacation', 'soft_spoken', 'gentle', 'make', 'feel', 'immediately', 'comfortable', 'consult', 'good', 'surgeon', 'really', 'try', 'sell', 'service', 'talk', 'amazing', 'work', 'recommend', 'bizarre', 'huge', 'lump', 'salt', 'internet', 'really', 'people', 'actually', 'see', 'staff', 'fantastic', 'let', 'email', 'crazy', 'question', 'mother', 'like', 'tough', 'impress', 'fabulous', 'ever', 'surgeon']"
12197,0.3817,8.3,45.17333333333334,0.19999999999999996,0,"['extremely', 'find', 'patient', 'answer', 'question', 'love']"
12198,0.4795,6.58,100.43941412027226,0.47092592592592597,0,"['fantastic', 'surgeon', 'shock', 'less', 'stellar', 'review', 'work', 'term', 'person', 'honest', 'earth', 'care', 'highly', 'successful', 'surgery', 'appropriate', 'sometimes', 'wait', 'high', 'demand', 'sometimes', 'cancel', 'surgery', 'overtime', 'term', 'work', 'true', 'surgery', 'risk', 'thing', 'wrong', 'know', 'go', 'surgery', 'however', 'team', 'experience', 'best', 'best', 'give', 'implant', 'appropriate', 'size', 'body', 'recommend', 'safe', 'alternative', 'saline', 'natural', 'feel', 'perform', 'lift', 'breast', 'nearly', 'scar', 'less', 'happy', 'result', 'anyone_looking', 'natural', 'look']"
12199,0.3397,7.48,54.10609442060087,0.485,0,"['go', 'consultation', 'find', 'honest', 'give', 'advice', 'instead', 'complete', 'interior', 'office', 'show', 'artistry', 'person', 'handle', 'appointment', 'booking', 'exceptionally', 'sweet', 'definitely', 'use', 'service', 'future']"
12200,0.4542,7.44,134.0,0.28888888888888886,0,"['pleased', 'result', 'surgery', 'skill', 'artistry', 'complement', 'manner', 'calm', 'thoughtful', 'least', 'bit', 'pushy', 'basically', 'hope', 'surgeon', 'team', 'nurse', 'staff', 'greatly', 'add', 'confidence', 'already', 'research', 'credential', 'unbelievably', 'impressive', 'importantly', 'initial_consultation', 'additional', 'sizing', 'visit', 'prior', 'surgery', 'date', 'spend', 'decide', 'ahead', 'procedure', 'feel', 'grateful', 'find', 'result', 'far', 'hope']"
12201,0.3599,7.94,80.70588235294117,0.4888888888888888,0,"['surgery', 'return', 'discuss', 'fix', 'postpartum', 'breast', 'patient', 'mannere', 'field', 'respect', 'wish', 'conservative', 'result', 'exactly', 'hope', 'office', 'beautiful', 'staff', 'professional', 'experience', 'overall', 'pleasant', 'calm']"
12202,0.4312,7.21,87.2362429411412,0.33833333333333326,0,"['follow', 'send', 'perform', 'correct', 'result', 'damage', 'severely', 'lose', 'go', 'weight', 'presume', 'thank', 'amazing', 'change', 'work', 'communicate', 'see', 'time', 'incredibly', 'profound', 'course', 'weird', 'mind', 'bend', 'body', 'part', 'change', 'particularly', 'part', 'central', 'personal', 'feeling', 'objective', 'fact', 'attractiveness', 'sexual', 'identity', 'adjust', 'wonderful', 'adjustment', 'awe', 'perform', 'surgery', 'breast', 'amazing']"
12203,0.4312,8.37,107.79665071770336,0.4528711484593837,0,"['see', 'beautiful', 'facial', 'work', 'friend', 'know', 'surgeon', 'entire', 'experience', 'consultation', 'final', 'follow', 'inspire', 'pure', 'confidence', 'result', 'brilliant', 'incredibly', 'better', 'ever_imagine', 'possible', 'combine', 'brow_lift', 'upper', 'surgery', 'minor', 'complication', 'call', 'office', 'phone', 'polite', 'smart', 'nurse', 'see', 'amazed', 'level', 'efficiency', 'genuine', 'care', 'staff', 'nurse', 'particularly', 'angel', 'well', 'administrator', 'impressive', 'attentive', 'cohesive', 'group', 'professional', 'first_rate', 'sense', 'musical', 'humor', 'already', 'recommend', 'aesthetic', 'plastic_surgery']"
12204,0.4332,7.1,111.0,0.30833333333333335,0,"['go', 'consultation', 'unacceptable', 'wait', 'time', 'office', 'hound', 'appointment', 'confirm', 'tell', 'time', 'charge', 'unprofessional', 'introduce', 'conduct', 'exam', 'gown', 'speak', 'answer', 'pre', 'surgery', 'question', 'tell', 'nurse', 'information', 'surgery', 'schedule', 'question', 'clear', 'question', 'follow', 'care', 'finally', 'tell', 'time', 'discuss', 'surgery', 'nurse', 'call', 'never', 'hear', 'office', 'physician']"
12205,0.3722,7.0,28.000000000000007,0.0,0,"['wonderful', 'staff', 'nurse', 'office', 'staff']"
12206,0.3715,7.84,56.70000000000001,0.5222222222222221,0,"['confident', 'field', 'meet', 'doctor', 'field', 'feel', 'personal', 'recommendation', 'picture', 'best', 'surgical', 'result']"
12207,0.3834,7.59,108.59792706293186,0.30000000000000004,0,"['amount', 'pay', 'include', 'cover', 'followup', 'incidental', 'photo', 'medication', 'test', 'perform', 'office', 'lay', 'hand', 'nasty', 'surprise', 'help', 'find', 'perform', 'test', 'list', 'give', 'office', 'happy', 'result', 'expect', 'wish', 'surgery', 'effort', 'match', 'side', 'face', 'compensate', 'extreme', 'orbital', 'damage', 'eye', 'difficult', 'time', 'love', 'way', 'look', 'superior', 'care', 'friendly', 'well', 'result', 'experience', 'strongly_recommend', 'team', 'office', 'always_available', 'question', 'surgery', 'seamless', 'result', 'really', 'cannot_believe', 'outcome']"
12208,0.3806,8.59,98.43749999999999,0.19999999999999996,0,"['travel', 'far', 'home', 'perform', 'brilliant', 'artist', 'surgeon', 'genuinely', 'care', 'result', 'beautiful', 'natural', 'appearing', 'ever_imagined', 'office', 'staff', 'nurse', 'always', 'friendly', 'extremely', 'helpful', 'answering_question', 'address', 'concern', 'convinced', 'surgeon', 'achieve', 'wonderful', 'result']"
12209,0.3954,8.61,65.11750000000002,0.47,0,"['staff', 'rate', 'thrill', 'result', 'feel', 'extremely', 'organized', 'professional', 'personalized', 'work', 'refine', 'understate', 'true', 'reflection', 'personal', 'style', 'nurse', 'support', 'staff', 'warm', 'patient', 'inspire', 'confidence', 'recommend', 'friend']"
12210,0.385,6.81,100.4648186187861,0.33782051282051273,0,"['find', 'doctor', 'can', 'excited', 'result', 'doctor', 'draw', 'help', 'visualize', 'look', 'better', 'absolutely', 'agree', 'review', 'include', 'negative_comment', 'surprising', 'exceptional', 'surgeon', 'top', 'gentle', 'humble', 'individual', 'believe', 'never', 'harm', 'patient', 'make', 'pretty', 'young', 'confident', 'person', 'result', 'improve', 'appearance', 'recommend', 'doctor', 'wish', 'improve', 'look', 'way', 'people', 'never', 'able', 'tell', 'hopefully']"
12211,0.544,6.15,90.59477855895393,0.6187908496732026,0,"['low', 'upper_eyelid', 'surgery', 'browlift', 'quite', 'result', 'low', 'lid', 'crepey', 'upper', 'puff', 'mostly', 'go', 'wear', 'eyeshadow', 'upper', 'lid', 'doctor', 'convince', 'good', 'result', 'promise', 'surprised', 'look', 'actually', 'back', 'old', 'position', 'hard', 'much', 'browlift', 'contribute', 'overall', 'result', 'sure', 'recommend', 'browlift', 'shock', 'body', 'still', 'numbness', 'head', 'surgery', 'area', 'clip', 'tiny', 'pointy', 'lump', 'skin', 'hide', 'say', 'close_friend', 'people', 'tell', 'look', 'rest', 'exactly', 'result', 'hope', 'subtle', 'effective', 'never', 'look', 'turn']"
12212,0.4164,7.4,92.16,0.033333333333333326,0,"['face', 'wonderful', 'question', 'surgeon', 'importantly', 'believe', 'see', 'perform', 'assembly', 'surgery', 'meticulous', 'perform', 'surgery', 'recommend', 'absolutely']"
12213,0.3948,7.78,90.1929411764706,0.30000000000000004,0,"['number', 'procedure', 'late', 'facelift', 'rely', 'ultimate', 'beauty', 'advisor', 'usually', 'extreme', 'recommend', 'learn', 'invariably', 'eye', 'uncanny', 'skill', 'end', 'look', 'better', 'rest', 'youthful', 'version', 'natural', 'self']"
12214,0.3577,7.6,47.320000000000036,0.7,0,"['love', 'wedding', 'picture', 'thank', 'experience', 'overall']"
12215,0.4048,6.08,37.03,1.0,0,"['nose', 'thrill', 'result', 'accomplish', 'goal', 'make', 'look']"
12216,0.4464,5.3,101.52210526315793,0.6363888888888889,0,"['unprofessional', 'follow', 'appt', 'cancel', 'office', 'vague', 'reason', 'live', 'close', 'office', 'highly', 'unacceptable', 'due', 'call', 'follow', 'appt', 'bother', 'slight', 'problem', 'surgery', 'site', 'need', 'check', 'worth']"
12217,0.3598,6.7,168.07000000000005,0.6527777777777779,0,"['bleph', 'side', 'much', 'improve', 'much', 'try', 'deny', 'look', 'imbalance', 'clear', 'eye', 'staff', 'incredibly', 'rude', 'prepare', 'average', 'surgeon', 'best', 'elsewhere']"
12218,0.3398,7.52,148.12000000000012,1.0,0,"['give', 'tennis', 'ball', 'look', 'implant', 'staff', 'helpful', 'redone', 'never', 'refer']"
12219,0.3844,6.74,67.24,0.025000000000000022,0,"['breast', 'implant_place', 'incorrectly', 'surgery', 'come', 'skin', 'nasty', 'unaccomodating', 'try', 'blame', 'neglegence', 'remove', 'implant', 'successful', 'surgery', 'elsewhere']"
12220,0.3575,6.18,36.96371212121212,1.0,0,"['aspect', 'procedure', 'can', 'expect', 'numbness', 'completely_satisfie']"
12221,0.3816,11.25,13.0,0.25,0,"['love', 'result', 'experience', 'helpful', 'considerate', 'staff', 'fantastic']"
12222,0.3763,7.44,147.875,0.53,0,"['overall_experience', 'always', 'staff', 'professional', 'helpful', 'private', 'nurse', 'outstanding', 'get', 'thru', 'rough', 'day', 'trust', 'highest_recommendation', 'entrust', 'face', 'soon', 'warmly']"
12223,0.388,6.3,58.435,0.43333333333333335,0,"['staff', 'extremely', 'caring', 'accommodate', 'answer', 'question', 'always', 'need', 'procedure', 'go', 'smooth', 'grateful', 'get', 'procedure', 'staff', 'much']"
12224,0.4781,7.02,72.95583415216578,0.38,0,"['happy', 'result', 'overall_experience', 'facelift', 'man', 'worry', 'process', 'painful', 'later', 'regret', 'decision', 'none', 'fear', 'realize', 'skilled', 'talented', 'artist', 'give', 'look', 'refresh', 'youthful', 'experienced', 'little', 'surprisingly', 'little', 'fact', 'use', 'prescription', 'medication', 'surgery', 'finally', 'surround', 'rate', 'team', 'nurse', 'stay', 'local', 'hotel', 'kudo', 'team']"
12225,0.35,6.77,87.50000000000006,0.7,0,"['personal', 'beauty', 'service', 'business', 'difference', 'undervalue', 'experience']"
12226,0.3634,6.24,16.14666666666667,0.3666666666666666,0,"['best', 'good', 'excellent', 'staff', 'surgeon']"
12227,0.3604,7.26,60.0,0.33333333333333337,0,"['experience', 'staff', 'nurse', 'possibly', 'doctor', 'explain', 'procedure', 'obviously', 'pleased', 'initial', 'result', 'doctor', 'come', 'time', 'look']"
12228,0.361,6.55,106.47000000000004,0.125,0,"['wonderful', 'experience', 'start', 'finish', 'doctor', 'staff', 'wonderful', 'make', 'feel', 'ease', 'answer', 'question', 'result', 'perfect', 'better', 'hope']"
12229,0.3517,7.12,45.3957654723127,0.8,0,"['procedure', 'go', 'really', 'well', 'listen', 'concern', 'talk', 'step', 'step', 'answer', 'question', 'assure', 'place', 'staff', 'make', 'feel_comfortable', 'point', 'feel', 'uneasy', 'knew', 'hand', 'start']"
12230,0.3909,5.9,94.51279881835,0.4355555555555556,0,"['describe', 'amazing', 'statement', 'class', 'experince', 'way', 'consultion', 'surgery', 'whole', 'team', 'enough', 'start', 'gorgeous', 'staff', 'front', 'hand', 'nurse', 'anesthelogist', 'sorry', 'remember', 'last', 'name', 'worry', 'night', 'call', 'home', 'go', 'send', 'really', 'put', 'ease', 'course', 'operation', 'go', 'smooth', 'wake', 'fee', 'surgery', 'take', 'care', 'straight', 'go', 'duty', 'nurse', 'team', 'good', 'team', 'ever', 'back', 'procedure', 'way', 'bless', 'amazing', 'team', 'bless', 'magic', 'golden', 'hand', 'good', 'luck']"
12231,0.3712,6.84,46.239999999999995,0.18125000000000002,0,"['result', 'outstanding', 'talented', 'doctor', 'extremely', 'choose', 'face', 'staff', 'friendly', 'helpful']"
12232,0.3522,7.98,35.84,0.5,0,"['feel', 'little', 'recovery', 'staff']"
12233,0.3572,6.45,61.60542758953676,0.3400000000000001,0,"['aesthetic', 'care', 'much', 'patient', 'patient', 'understand', 'achieve', 'honest', 'expect', 'feel', 'procedure', 'unnecessary', 'look', 'well', 'way', 'however', 'long', 'staff', 'helpful', 'kind', 'well', 'appreciate', 'every_aspect', 'experience']"
12234,0.3512,7.59,45.359999999999985,0.4,0,"['experience', 'deal', 'surgery', 'go', 'love', 'result']"
12235,0.3495,8.1,27.061728395061728,0.05625000000000002,1,"['staff', 'outstanding', 'piece', 'mind', 'patient', 'priceless', 'kind', 'patient', 'manage', 'expectation', 'brilliantly', 'genius']"
12236,0.3804,8.5,54.88000000000004,0.0,0,"['make', 'feel_comfortable', 'ease', 'always', 'answer', 'question', 'concern', 'happily']"
12237,0.3963,6.55,117.29454545454549,0.45757575757575764,0,"['time', 'take', 'procedure', 'pure', 'artistry', 'make', 'feel_comfortable', 'new', 'bright', 'person', 'love', 'care', 'honestly', 'go', 'work', 'professionalism', 'honesty', 'overall', 'care', 'patient', 'ever', 'need', 'knife', 'bet']"
12238,0.3512,11.36,11.0,0.09999999999999998,0,"['attentive', 'caring', 'patient', 'practically', 'discomfort', 'never', 'take', 'tylenol']"
12239,0.3578,9.35,90.71999999999997,0.15000000000000002,1,"['experience', 'extraordinary', 'feel', 'fortunate', 'honor', 'staff', 'procedure']"
12240,0.3772,8.33,42.58800000000001,0.2515151515151516,1,"['experience', 'highly', 'positive', 'surgery', 'incredibly', 'responsive', 'comfortable', 'surgery', 'well', 'highly_recommend', 'procedure']"
12241,0.3628,7.52,136.07999999999996,0.26249999999999996,1,"['nicer', 'attentive', 'need', 'comfortable', 'entire_process', 'walk', 'step', 'make', 'aware', 'happening', 'staff', 'wonderful', 'accomodating', 'procedure']"
12242,0.3727,7.13,111.99999999999991,0.09999999999999998,1,"['team', 'wonderful', 'made_sure', 'absolutely', 'comfortable', 'amazing_job']"
12243,0.3791,7.44,90.71999999999997,0.5,1,"['experience', 'skill', 'show', 'quick', 'smooth', 'recovery', 'result']"
12244,0.4048,7.0,56.000000000000014,0.4375,1,"['staff', 'friendly', 'answer', 'question', 'able', 'address', 'concern']"
12245,0.3643,6.5,168.07000000000005,0.48888888888888893,1,"['whole', 'team', 'extraordinary', 'start', 'finish', 'always', 'available', 'answer_question', 'matter', 'big', 'small', 'really', 'listen', 'concern', 'beautiful', 'job', 'office', 'staff', 'nice', 'professional']"
12246,0.3451,8.99,57.34400000000001,0.41666666666666663,1,"['staff', 'satisfy', 'standard', 'excellence', 'sense', 'security', 'comfort', 'wellbee', 'comparison', 'needless', 'work', 'sheer', 'perfection']"
12247,0.4135,6.88,82.65040650406505,0.4666666666666668,1,"['extremely', 'perform', 'far', 'best', 'often', 'recommend', 'family', 'friend', 'personable', 'doctor', 'always', 'honest', 'candid', 'ethical', 'professional', 'evaluation', 'medical', 'staff', 'highly', 'professional', 'people', 'deal', 'desire', 'procedure', 'doubt', 'see']"
12248,0.3892,9.25,21.0,0.050000000000000044,1,"['amazing', 'incredible', 'result', 'perfect', 'pleased']"
12249,0.3625,9.35,18.0,0.0,1,"['experience', 'knowledgeable', 'insightful', 'followed', 'time', 'procedure', 'check', 'awesome', 'staff']"
12250,0.3749,6.92,21.309242819843345,0.29999999999999993,1,"['phenomenal', 'wonderful', 'care', 'staff', 'make', 'good', 'experience', 'ever']"
12251,0.3908,8.87,42.000000000000014,0.25,1,"['staff', 'extremely', 'care', 'listen', 'concern', 'result', 'better', 'imagine', 'recommend']"
12252,0.3504,9.3,80.63999999999997,1.0,1,"['make', 'feel_comfortable']"
12253,0.3508,5.43,63.00000000000002,0.0,1,"['pleased', 'result', 'thankful', 'wonderful', 'doctor']"
12254,0.3873,10.35,112.04666666666665,0.375,1,"['entirely', 'respect', 'expertise', 'interpersonal', 'manner', 'instill', 'confidence', 'far', 'surgery', 'result', 'outstanding', 'nurse', 'medical', 'staff', 'make', 'recovery', 'anticipate']"
12255,0.3864,10.45,56.000000000000014,0.95,1,"['experience', 'overall', 'professional', 'compassionate', 'doctor', 'listener', 'deliver', 'result', 'want']"
12256,0.3333,9.37,56.000000000000014,1.0,1,[]
12257,0.3479,13.44,12.0,0.30000000000000004,1,"['attentive', 'extremely', 'detailed', 'give', 'exactly', 'want', 'amazing']"
12258,0.4191,7.45,94.64000000000003,0.3836805555555556,1,"['care', 'top', 'excellent', 'start', 'make', 'feel_comfortable', 'less', 'nervous', 'knew', 'hand', 'lovely', 'care', 'manner', 'call', 'night', 'surgery', 'appreciate', 'care', 'excellent', 'entire', 'experience', 'office', 'staff', 'professional', 'carving', 'sure', 'recommend', 'ask']"
12259,0.3513,8.71,123.47999999999988,0.19999999999999996,1,"['good', 'fabulous', 'staff', 'well', 'else']"
12260,0.3709,11.32,64.08015502812457,0.4892857142857142,1,"['back', 'time', 'would', 'change', 'single', 'thing', 'good', 'possible', 'person', 'trust', 'cosmetic_surgery', 'initally', 'get', 'rhinoplasty', 'unsure', 'result', 'exactly', 'invisione', 'could', 'happier', 'take', 'time', 'swell', 'noticable', 'change', 'patience', 'trusting', 'process', 'doctor', 'satisfied']"
12261,0.3589,7.9,33.69333333333333,1.0,1,"['know', 'expect', 'felt_comfortable']"
12262,0.3562,7.68,91.03500000000001,0.39261363636363633,1,"['experience', 'exceptional', 'result', 'love', 'new', 'profile', 'staff', 'private', 'duty', 'nurse', 'make', 'heartbeat', 'recommend']"
12263,0.3969,6.8,102.0,0.53125,1,"['can', 'imaginr', 'well', 'doctor', 'care', 'face', 'body', 'first', 'care', 'professional', 'patient', 'answer', 'question', 'concern', 'call', 'surgery', 'calm', 'doctor', 'today', 'world', 'staff', 'wonderful', 'pre', 'last', 'least', 'thrilled', 'result', 'natural', 'lot', 'compliment', 'trust', 'operate', 'face', 'body']"
12264,0.3981,7.23,69.01775147928994,0.4666666666666667,1,"['good', 'bedside_manners', 'doctor', 'work', 'really', 'take', 'time', 'listen', 'need', 'honest', 'real', 'expectaion', 'ensure', 'outcome', 'desire', 'kind', 'nurturing', 'staff', 'really_appreciate', 'highly_recommend', 'cosmetic', 'surgical', 'need', 'best']"
12265,0.3625,8.67,174.9999999999999,0.0,1,"['especially', 'manner', 'incl', 'surgery', 'make', 'course', 'result', 'wonderful', 'face']"
12266,0.3945,8.51,95.83,0.55,1,"['staff', 'professional', 'manner', 'make', 'extremely', 'comfortable', 'answer', 'question', 'patient', 'extremely_please', 'result']"
12267,0.3547,6.85,101.63999999999999,0.33333333333333337,1,"['good', 'field', 'truly', 'artist', 'subtly', 'enhance', 'earth', 'honest']"
12268,0.402,8.17,65.73176470588236,0.2333333333333334,1,"['staff', 'amazing', 'available', 'anytime', 'question', 'concern', 'regard', 'procedure', 'recovery', 'extremely', 'thorough', 'take', 'time', 'additionally', 'worried', 'recovery', 'imagine', 'already', 'amazed', 'result', 'post', 'surgery']"
12269,0.3722,9.5,13.440000000000001,0.25,1,"['experience', 'attentive', 'compasionate', 'love', 'experience', 'result']"
12270,0.3968,9.63,58.33333333333334,0.675,1,"['result', 'trust', 'completely', 'definitly', 'recommend', 'result', 'exactly', 'expect', 'desire']"
12271,0.3711,7.92,61.74000000000001,0.4,1,"['make', 'pre', 'love', 'result']"
12272,0.3782,6.79,108.416,0.15000000000000002,1,"['room', 'consultation', 'know', 'go', 'help', 'amazing', 'warm', 'caring', 'person', 'surgical_skills', 'far', 'surpass', 'expectation', 'daughter', 'look', 'amazing', 'always', 'grateful']"
12273,0.3709,7.89,67.28,0.365,1,"['listen', 'hope', 'achieve', 'surgery', 'explained_everythe', 'expect', 'post', 'surgery', 'repeatedly', 'staff', 'kind', 'responsive', 'professional', 'post', 'surgery', 'private', 'nursing', 'critical', 'happy', 'experience']"
12274,0.3905,8.24,46.239999999999995,0.44999999999999996,1,"['exceptional', 'experience', 'staff', 'extremely', 'professional', 'informative', 'expertise', 'comfort', 'reassurance', 'faith']"
12275,0.3787,9.42,73.96000000000002,0.125,1,"['respect', 'patient', 'feeling', 'concern', 'probably', 'important', 'aspect', 'relationship', 'forget', 'amazing', 'expertise', 'genuinely', 'warm', 'care', 'truly', 'wonderful', 'person']"
12276,0.3813,10.09,161.28000000000014,0.35,1,"['fantastic', 'surgeon', 'patient', 'create', 'refresh', 'natural', 'look', 'telltale', 'sign']"
12277,0.4011,8.37,58.33333333333334,0.0,1,"['helpful', 'thourough', 'provide', 'explanation', 'way', 'greatly_appreciate', 'excellent', 'manner', 'thrill', 'result']"
12278,0.4335,9.79,70.98,0.28071625344352613,1,"['super', 'kind', 'gentle', 'doctor', 'extremely', 'attentive', 'charming', 'capable', 'staff', 'flexible', 'snd', 'positive', 'love', 'atmosphere', 'fantastic', 'experience', 'fantastic', 'rhinoplasty', 'short', 'recovery', 'satisfy', 'patient']"
12279,0.3371,7.71,43.903999999999996,0.33333333333333337,1,"['listen', 'thing', 'request', 'happy', 'result', 'feel', 'hear', 'kind', 'professional']"
12280,0.3725,7.33,55.5807376414071,0.0,0,"['decide', 'rhinoplasty', 'otoplasty', 'appointment', 'extremely', 'thorough', 'go', 'concern', 'detail', 'nervous', 'surgery', 'reassuring', 'make', 'priority', 'feel_comfortable', 'truly', 'sweetheart', 'fully', 'recommend']"
12281,0.3496,11.41,51.03,0.34166666666666656,0,"['fantastic', 'experience', 'doctor', 'accurately', 'target', 'condition', 'carry', 'procedure', 'timely', 'professional', 'manner', 'glad']"
12282,0.3804,7.84,54.76000000000002,0.275,0,"['amazing', 'surgeon', 'surgery', 'upper', 'lid', 'happy', 'result', 'staff', 'incredibly_helpful', 'highly_recommend', 'wonderful', 'staff']"
12283,0.3827,6.41,41.15999999999999,0.30000000000000004,0,"['much', 'kind', 'helpful', 'friendly', 'care']"
12284,0.3765,8.31,100.80000000000004,0.33333333333333337,0,"['superlative', 'service', 'care', 'take', 'time', 'answering', 'concern', 'never', 'make', 'feel_rushed', 'always', 'feel', 'confidant', 'expertise', 'always', 'warm', 'egagee', 'available', 'time', 'could', 'possibly', 'result', 'exceed', 'expectation', 'heart_beat']"
12285,0.368,6.95,57.34400000000001,0.06666666666666676,0,"['amazing', 'wonderful', 'doctor', 'give', 'amazing', 'result', 'patient', 'make', 'body', 'give']"
12286,0.4336,6.43,63.093333333333355,0.44999999999999996,0,"['felt_comfortable', 'whole_experience', 'consultation', 'surgery', 'follow_up', 'absolutely', 'recommend', 'friend', 'family', 'meet', 'surgeon', 'meeting', 'really', 'make', 'feel', 'ease', 'nose']"
12287,0.3626,7.21,32.3175,1.0,1,"['helpful', 'clinical', 'staff', 'call', 'insurance', 'behalf', 'cover']"
12288,0.3428,8.82,13.0,1.0,0,"['proffesional', 'result']"
12289,0.3712,8.62,72.57600000000004,0.4545454545454546,0,"['always', 'make', 'feel_comfortable', 'appreciate', 'take', 'time', 'answer_question', 'rate', 'experience', 'overwhelmingly', 'positive']"
12290,0.3774,7.0,56.229090909090914,0.30952380952380965,0,"['know', 'world', 'good', 'agree', 'kind', 'thoughtful', 'person', 'important', 'deal', 'person', 'physical', 'appearance', 'procedure', 'staff', 'exceptional']"
